year,state-name,sector-name,fuel-name,value
1970,New Jersey,Residential carbon dioxide emissions,Natural Gas,7.627722
1970,New Jersey,Commercial carbon dioxide emissions,Coal,0.149519
1970,New Jersey,Commercial carbon dioxide emissions,Petroleum,10.590075
1970,New Jersey,Commercial carbon dioxide emissions,Natural Gas,3.043772
1970,New Jersey,Transportation carbon dioxide emissions,Coal,0.002663
1970,New Jersey,Transportation carbon dioxide emissions,Petroleum,35.24489
1970,New Jersey,Transportation carbon dioxide emissions,Natural Gas,0.051323
1970,New Jersey,Electric Power carbon dioxide emissions,Coal,9.619097
1970,New Jersey,Electric Power carbon dioxide emissions,Petroleum,18.30764
1970,New Jersey,Electric Power carbon dioxide emissions,Natural Gas,2.496394
1970,New Jersey,Industrial carbon dioxide emissions,Coal,1.726391
1970,New Jersey,Industrial carbon dioxide emissions,Petroleum,21.640759
1970,New Jersey,Industrial carbon dioxide emissions,Natural Gas,4.152441
1970,New Jersey,Residential carbon dioxide emissions,Petroleum,14.686733
1970,New Mexico,Residential carbon dioxide emissions,Coal,0.00096
1970,New Mexico,Residential carbon dioxide emissions,Natural Gas,1.766892
1970,New Mexico,Commercial carbon dioxide emissions,Coal,0.000768
1970,New Mexico,Commercial carbon dioxide emissions,Petroleum,0.187038
1970,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.896897
1970,New Mexico,Transportation carbon dioxide emissions,Petroleum,7.531021
1970,New Mexico,Transportation carbon dioxide emissions,Natural Gas,1.739109
1970,New Mexico,Electric Power carbon dioxide emissions,Coal,9.428585
1970,New Mexico,Electric Power carbon dioxide emissions,Petroleum,0.044174
1970,New Mexico,Electric Power carbon dioxide emissions,Natural Gas,3.152092
1970,New Mexico,Industrial carbon dioxide emissions,Coal,0.021956
1970,New Mexico,Industrial carbon dioxide emissions,Petroleum,2.067813
1970,New Mexico,Industrial carbon dioxide emissions,Natural Gas,6.648579
1970,New Mexico,Residential carbon dioxide emissions,Petroleum,0.474101
1970,New York,Residential carbon dioxide emissions,Coal,0.841895
1970,New York,Residential carbon dioxide emissions,Natural Gas,18.759006
1970,New York,Commercial carbon dioxide emissions,Coal,0.661455
1970,New York,Commercial carbon dioxide emissions,Petroleum,30.057107
1970,New York,Commercial carbon dioxide emissions,Natural Gas,7.55148
1970,New York,Transportation carbon dioxide emissions,Coal,0.044323
1970,New York,Transportation carbon dioxide emissions,Petroleum,76.379226
1970,New York,Transportation carbon dioxide emissions,Natural Gas,0.172209
1970,New York,Electric Power carbon dioxide emissions,Coal,26.097577
1970,New York,Electric Power carbon dioxide emissions,Petroleum,28.162418
1970,New York,Electric Power carbon dioxide emissions,Natural Gas,5.745777
1970,New York,Industrial carbon dioxide emissions,Coal,28.584984
1970,New York,Industrial carbon dioxide emissions,Petroleum,27.034762
1970,New York,Industrial carbon dioxide emissions,Natural Gas,5.978951
1970,New York,Residential carbon dioxide emissions,Petroleum,28.834826
1970,North Carolina,Transportation carbon dioxide emissions,Coal,0.00818
1970,North Carolina,Transportation carbon dioxide emissions,Petroleum,25.46317
1970,North Carolina,Transportation carbon dioxide emissions,Natural Gas,0.333973
1970,North Carolina,Electric Power carbon dioxide emissions,Coal,40.617769
1970,North Carolina,Electric Power carbon dioxide emissions,Petroleum,0.82706
1970,North Carolina,Electric Power carbon dioxide emissions,Natural Gas,1.146982
1970,North Carolina,Industrial carbon dioxide emissions,Coal,5.097888
1970,North Carolina,Industrial carbon dioxide emissions,Petroleum,6.431266
1970,North Carolina,Industrial carbon dioxide emissions,Natural Gas,3.896167
1970,North Carolina,Commercial carbon dioxide emissions,Natural Gas,1.169038
1970,North Carolina,Commercial carbon dioxide emissions,Petroleum,1.284042
1970,North Carolina,Commercial carbon dioxide emissions,Coal,0.438665
1970,North Carolina,Residential carbon dioxide emissions,Natural Gas,1.485037
1970,North Carolina,Residential carbon dioxide emissions,Petroleum,8.518994
1970,North Carolina,Residential carbon dioxide emissions,Coal,0.558318
1970,North Dakota,Transportation carbon dioxide emissions,Coal,0.001141
1970,North Dakota,Residential carbon dioxide emissions,Coal,0.114372
1970,North Dakota,Transportation carbon dioxide emissions,Natural Gas,0.000265
1970,North Dakota,Electric Power carbon dioxide emissions,Coal,4.574571
1970,North Dakota,Electric Power carbon dioxide emissions,Petroleum,0.014824
1970,North Dakota,Electric Power carbon dioxide emissions,Natural Gas,0.019776
1970,North Dakota,Industrial carbon dioxide emissions,Coal,0.684791
1970,North Dakota,Industrial carbon dioxide emissions,Petroleum,2.534245
1970,North Dakota,Industrial carbon dioxide emissions,Natural Gas,0.828228
1970,North Dakota,Commercial carbon dioxide emissions,Natural Gas,0.45454
1970,North Dakota,Commercial carbon dioxide emissions,Petroleum,0.272847
1970,North Dakota,Commercial carbon dioxide emissions,Coal,0.089884
1970,North Dakota,Residential carbon dioxide emissions,Natural Gas,0.447489
1970,North Dakota,Residential carbon dioxide emissions,Petroleum,0.858811
1970,North Dakota,Transportation carbon dioxide emissions,Petroleum,3.856493
1970,Ohio,Industrial carbon dioxide emissions,Natural Gas,19.505874
1970,Ohio,Industrial carbon dioxide emissions,Petroleum,15.919976
1970,Ohio,Industrial carbon dioxide emissions,Coal,68.622309
1970,Ohio,Electric Power carbon dioxide emissions,Natural Gas,1.159653
1970,Ohio,Electric Power carbon dioxide emissions,Petroleum,0.669479
1970,Ohio,Electric Power carbon dioxide emissions,Coal,75.588849
1970,Ohio,Transportation carbon dioxide emissions,Natural Gas,0.650449
1970,Ohio,Transportation carbon dioxide emissions,Petroleum,46.909565
1970,Ohio,Transportation carbon dioxide emissions,Coal,0.105005
1970,Ohio,Commercial carbon dioxide emissions,Natural Gas,9.948143
1970,Ohio,Commercial carbon dioxide emissions,Petroleum,1.579323
1970,Ohio,Commercial carbon dioxide emissions,Coal,1.567402
1970,Ohio,Residential carbon dioxide emissions,Natural Gas,24.948614
1970,Ohio,Residential carbon dioxide emissions,Petroleum,6.177982
1970,Ohio,Residential carbon dioxide emissions,Coal,1.994831
1970,Oklahoma,Industrial carbon dioxide emissions,Natural Gas,11.41849
1970,Oklahoma,Industrial carbon dioxide emissions,Petroleum,5.911165
1970,Oklahoma,Electric Power carbon dioxide emissions,Natural Gas,12.843141
1970,Oklahoma,Electric Power carbon dioxide emissions,Petroleum,0.0526
1970,Oklahoma,Electric Power carbon dioxide emissions,Coal,0.002283
1970,Oklahoma,Transportation carbon dioxide emissions,Natural Gas,1.246341
1970,Oklahoma,Transportation carbon dioxide emissions,Petroleum,15.457148
1970,Oklahoma,Commercial carbon dioxide emissions,Natural Gas,2.403185
1970,Oklahoma,Commercial carbon dioxide emissions,Petroleum,0.573361
1970,Oklahoma,Commercial carbon dioxide emissions,Coal,0.005474
1970,Oklahoma,Residential carbon dioxide emissions,Natural Gas,4.238366
1970,Oklahoma,Residential carbon dioxide emissions,Coal,0.00701
1970,Oklahoma,Residential carbon dioxide emissions,Petroleum,1.410777
1970,Oregon,Industrial carbon dioxide emissions,Coal,0.217854
1970,Oregon,Industrial carbon dioxide emissions,Petroleum,4.556031
1970,Oregon,Industrial carbon dioxide emissions,Natural Gas,3.054355
1970,Oregon,Residential carbon dioxide emissions,Coal,0.039852
1970,Oregon,Residential carbon dioxide emissions,Petroleum,1.527945
1970,Oregon,Residential carbon dioxide emissions,Natural Gas,1.093803
1970,Oregon,Commercial carbon dioxide emissions,Coal,0.031306
1970,Oregon,Commercial carbon dioxide emissions,Petroleum,1.512197
1970,Oregon,Commercial carbon dioxide emissions,Natural Gas,0.6294
1970,Oregon,Transportation carbon dioxide emissions,Coal,0.00038
1970,Oregon,Transportation carbon dioxide emissions,Petroleum,12.595279
1970,Oregon,Transportation carbon dioxide emissions,Natural Gas,0.305183
1970,Oregon,Electric Power carbon dioxide emissions,Petroleum,0.008785
1970,Oregon,Electric Power carbon dioxide emissions,Natural Gas,0.055936
1970,Pennsylvania,Residential carbon dioxide emissions,Coal,4.585817
1970,Pennsylvania,Residential carbon dioxide emissions,Natural Gas,16.267808
1970,Pennsylvania,Commercial carbon dioxide emissions,Coal,3.603142
1970,Pennsylvania,Commercial carbon dioxide emissions,Petroleum,6.007954
1970,Pennsylvania,Commercial carbon dioxide emissions,Natural Gas,5.440753
1970,Pennsylvania,Transportation carbon dioxide emissions,Coal,0.129925
1970,Pennsylvania,Transportation carbon dioxide emissions,Petroleum,48.97777
1970,Pennsylvania,Transportation carbon dioxide emissions,Natural Gas,1.460489
1970,Pennsylvania,Electric Power carbon dioxide emissions,Coal,64.696184
1970,Pennsylvania,Electric Power carbon dioxide emissions,Petroleum,12.328746
1970,Pennsylvania,Electric Power carbon dioxide emissions,Natural Gas,0.512332
1970,Pennsylvania,Industrial carbon dioxide emissions,Coal,85.5362
1970,Pennsylvania,Industrial carbon dioxide emissions,Petroleum,24.110113
1970,Pennsylvania,Industrial carbon dioxide emissions,Natural Gas,17.802685
1970,Pennsylvania,Residential carbon dioxide emissions,Petroleum,15.246012
1970,Rhode Island,Residential carbon dioxide emissions,Coal,0.009987
1970,Rhode Island,Residential carbon dioxide emissions,Natural Gas,0.646367
1970,Rhode Island,Commercial carbon dioxide emissions,Coal,0.007874
1970,Rhode Island,Commercial carbon dioxide emissions,Petroleum,1.12043
1970,Rhode Island,Commercial carbon dioxide emissions,Natural Gas,0.274113
1970,Rhode Island,Transportation carbon dioxide emissions,Petroleum,4.560728
1970,Rhode Island,Transportation carbon dioxide emissions,Natural Gas,0.001485
1970,Rhode Island,Electric Power carbon dioxide emissions,Petroleum,1.436088
1970,Rhode Island,Electric Power carbon dioxide emissions,Natural Gas,0.125498
1970,Rhode Island,Industrial carbon dioxide emissions,Coal,0.003975
1970,Rhode Island,Industrial carbon dioxide emissions,Petroleum,1.957497
1970,Rhode Island,Industrial carbon dioxide emissions,Natural Gas,0.297229
1970,Rhode Island,Residential carbon dioxide emissions,Petroleum,2.6827
1970,South Carolina,Industrial carbon dioxide emissions,Natural Gas,4.100689
1970,South Carolina,Industrial carbon dioxide emissions,Petroleum,2.322828
1970,South Carolina,Industrial carbon dioxide emissions,Coal,4.18313
1970,South Carolina,Electric Power carbon dioxide emissions,Natural Gas,2.457106
1970,South Carolina,Electric Power carbon dioxide emissions,Petroleum,1.289528
1970,South Carolina,Electric Power carbon dioxide emissions,Coal,8.560105
1970,South Carolina,Transportation carbon dioxide emissions,Natural Gas,0.178306
1970,South Carolina,Transportation carbon dioxide emissions,Petroleum,13.92745
1970,South Carolina,Transportation carbon dioxide emissions,Coal,0.006753
1970,South Carolina,Commercial carbon dioxide emissions,Natural Gas,0.754899
1970,South Carolina,Commercial carbon dioxide emissions,Petroleum,0.610277
1970,South Carolina,Commercial carbon dioxide emissions,Coal,0.246989
1970,South Carolina,Residential carbon dioxide emissions,Natural Gas,1.031769
1970,South Carolina,Residential carbon dioxide emissions,Petroleum,2.207161
1970,South Carolina,Residential carbon dioxide emissions,Coal,0.314402
1970,South Dakota,Industrial carbon dioxide emissions,Natural Gas,0.346041
1970,South Dakota,Industrial carbon dioxide emissions,Petroleum,1.891976
1970,South Dakota,Industrial carbon dioxide emissions,Coal,0.009464
1970,South Dakota,Electric Power carbon dioxide emissions,Natural Gas,0.232281
1970,South Dakota,Electric Power carbon dioxide emissions,Petroleum,0.148293
1970,South Dakota,Electric Power carbon dioxide emissions,Coal,0.47452
1970,South Dakota,Transportation carbon dioxide emissions,Natural Gas,0.00053
1970,South Dakota,Transportation carbon dioxide emissions,Petroleum,3.793328
1970,South Dakota,Commercial carbon dioxide emissions,Natural Gas,0.604746
1970,South Dakota,Commercial carbon dioxide emissions,Petroleum,0.248854
1970,South Dakota,Commercial carbon dioxide emissions,Coal,0.02468
1970,South Dakota,Residential carbon dioxide emissions,Natural Gas,0.733744
1970,South Dakota,Residential carbon dioxide emissions,Coal,0.031402
1970,South Dakota,Residential carbon dioxide emissions,Petroleum,0.813838
1970,Tennessee,Residential carbon dioxide emissions,Coal,0.693721
1970,Tennessee,Residential carbon dioxide emissions,Petroleum,1.441983
1970,Tennessee,Industrial carbon dioxide emissions,Natural Gas,6.379177
1970,Tennessee,Industrial carbon dioxide emissions,Petroleum,3.854373
1970,Tennessee,Industrial carbon dioxide emissions,Coal,5.464489
1970,Tennessee,Electric Power carbon dioxide emissions,Natural Gas,0.934902
1970,Tennessee,Electric Power carbon dioxide emissions,Coal,31.64744
1970,Tennessee,Transportation carbon dioxide emissions,Natural Gas,1.433714
1970,Tennessee,Transportation carbon dioxide emissions,Petroleum,20.034848
1970,Tennessee,Transportation carbon dioxide emissions,Coal,0.00875
1970,Tennessee,Commercial carbon dioxide emissions,Natural Gas,2.314853
1970,Tennessee,Commercial carbon dioxide emissions,Petroleum,0.624617
1970,Tennessee,Commercial carbon dioxide emissions,Coal,0.545066
1970,Tennessee,Residential carbon dioxide emissions,Natural Gas,2.52354
1970,Texas,Residential carbon dioxide emissions,Coal,0.001344
1970,Texas,Industrial carbon dioxide emissions,Natural Gas,133.118012
1970,Texas,Industrial carbon dioxide emissions,Petroleum,53.316855
1970,Texas,Industrial carbon dioxide emissions,Coal,2.795201
1970,Texas,Electric Power carbon dioxide emissions,Natural Gas,57.807123
1970,Texas,Electric Power carbon dioxide emissions,Petroleum,0.068564
1970,Texas,Transportation carbon dioxide emissions,Natural Gas,5.239808
1970,Texas,Transportation carbon dioxide emissions,Petroleum,79.367095
1970,Texas,Transportation carbon dioxide emissions,Coal,0.002758
1970,Texas,Commercial carbon dioxide emissions,Natural Gas,7.954803
1970,Texas,Commercial carbon dioxide emissions,Petroleum,3.167735
1970,Texas,Commercial carbon dioxide emissions,Coal,0.001056
1970,Texas,Residential carbon dioxide emissions,Natural Gas,12.643043
1970,Texas,Residential carbon dioxide emissions,Petroleum,3.427572
1970,United States,Industrial carbon dioxide emissions,Natural Gas,481.401024
1970,United States,Industrial carbon dioxide emissions,Petroleum,405.514531
1970,United States,Industrial carbon dioxide emissions,Coal,431.850507
1970,United States,Electric Power carbon dioxide emissions,Natural Gas,214.604176
1970,United States,Electric Power carbon dioxide emissions,Petroleum,159.356181
1970,United States,Electric Power carbon dioxide emissions,Coal,687.479744
1970,United States,Transportation carbon dioxide emissions,Natural Gas,39.256697
1970,United States,Transportation carbon dioxide emissions,Petroleum,1091.753425
1970,United States,Transportation carbon dioxide emissions,Coal,0.657899
1970,United States,Commercial carbon dioxide emissions,Natural Gas,130.144589
1970,United States,Commercial carbon dioxide emissions,Petroleum,116.67861
1970,United States,Commercial carbon dioxide emissions,Coal,15.653082
1970,United States,Residential carbon dioxide emissions,Natural Gas,262.584466
1970,United States,Residential carbon dioxide emissions,Petroleum,195.262732
1970,United States,Residential carbon dioxide emissions,Coal,19.922096
1970,Utah,Commercial carbon dioxide emissions,Natural Gas,0.506288
1970,Utah,Commercial carbon dioxide emissions,Petroleum,0.773688
1970,Utah,Commercial carbon dioxide emissions,Coal,0.114948
1970,Utah,Residential carbon dioxide emissions,Natural Gas,2.219947
1970,Utah,Residential carbon dioxide emissions,Petroleum,0.182546
1970,Utah,Residential carbon dioxide emissions,Coal,0.146254
1970,Utah,Industrial carbon dioxide emissions,Natural Gas,3.000525
1970,Utah,Industrial carbon dioxide emissions,Petroleum,2.909708
1970,Utah,Industrial carbon dioxide emissions,Coal,5.975926
1970,Utah,Electric Power carbon dioxide emissions,Natural Gas,0.175072
1970,Utah,Electric Power carbon dioxide emissions,Petroleum,0.838433
